host_time,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mx_uT,my_uT,mz_uT,temp_C,press_hPa,alt_m
2026-07-01 13:58:05,692682,0.144,-0.152,-1.147,-244.748,151.893,-5.435,32.11,-0.16,22.19,27.40,998.54,123.20
2026-07-01 13:58:05,692897,0.380,-0.091,-0.386,-56.733,-53.557,30.305,27.92,-5.65,25.04,27.40,998.51,123.45
2026-07-01 13:58:05,693112,1.052,0.865,-0.175,-51.466,-26.244,-5.870,25.73,-7.52,21.39,27.40,998.54,123.20
2026-07-01 13:58:05,693327,1.116,0.768,-0.378,77.366,38.885,-160.145,32.40,-1.68,22.53,27.40,998.54,123.20
2026-07-01 13:58:05,693542,0.326,1.054,-0.771,242.282,96.275,-47.679,37.79,5.41,28.77,27.40,998.46,123.87
2026-07-01 13:58:06,693757,0.779,0.677,-0.473,-31.626,-9.863,140.351,33.49,2.11,33.63,27.40,998.40,124.38
2026-07-01 13:58:06,693972,0.943,0.285,-0.357,-70.870,2.168,108.267,17.23,-13.31,32.24,27.40,998.51,123.45
2026-07-01 13:58:06,694187,0.830,0.202,-0.681,57.496,-22.695,-25.023,17.23,-12.85,33.87,27.40,998.60,122.69
2026-07-01 13:58:06,694402,1.135,-0.030,-0.386,127.687,41.198,-82.504,14.64,-13.47,35.01,27.40,998.57,122.95
2026-07-01 13:58:07,694617,0.858,0.149,-0.534,28.710,23.122,-8.908,14.16,-13.04,35.97,27.40,998.48,123.70
2026-07-01 13:58:07,694832,0.795,0.057,-0.587,32.641,-6.153,-49.779,14.37,-12.61,37.28,27.40,998.46,123.87
2026-07-01 13:58:07,695047,0.738,-0.014,-0.635,-46.649,-35.008,42.267,13.07,-12.43,38.05,27.40,998.54,123.20
2026-07-01 13:58:07,695262,0.720,0.236,-0.667,51.779,74.695,-31.023,13.87,-11.47,40.08,27.40,998.51,123.45
2026-07-01 13:58:07,695477,0.946,0.053,-0.562,54.336,28.053,16.214,9.60,-12.59,39.95,27.40,998.45,123.95
2026-07-01 13:58:08,695692,0.692,-0.273,-0.722,-72.389,-73.313,41.397,1.60,-10.35,48.43,27.40,998.45,123.95
2026-07-01 13:58:08,695907,0.573,-0.115,-0.680,-4.725,-5.420,-7.565,1.87,-6.45,52.21,27.50,998.48,123.70
2026-07-01 13:58:08,696122,0.474,-0.119,-0.975,2.580,6.847,-1.992,4.08,-0.08,57.17,27.40,998.46,123.87
2026-07-01 13:58:08,696337,0.248,0.194,-0.957,-28.374,-71.756,18.069,9.31,5.60,58.64,27.40,998.46,123.87
2026-07-01 13:58:08,696552,0.390,0.081,-1.008,-53.412,-78.504,33.244,11.68,7.36,58.59,27.40,998.46,123.87
2026-07-01 13:58:09,696767,0.404,0.223,-0.951,-21.511,35.412,-20.015,15.52,9.01,57.04,27.40,998.43,124.12
2026-07-01 13:58:09,696982,0.197,0.302,-0.945,-11.038,-25.878,7.504,19.07,10.56,55.97,27.40,998.46,123.87
2026-07-01 13:58:09,697197,0.148,0.247,-0.944,-14.641,-9.878,4.511,21.15,12.08,54.85,27.40,998.46,123.87
2026-07-01 13:58:09,697412,0.164,0.374,-0.953,0.107,11.206,6.901,23.39,13.52,53.57,27.40,998.37,124.63
2026-07-01 13:58:10,697627,0.315,0.340,-0.838,23.313,26.786,-15.275,22.59,12.45,54.64,27.40,998.43,124.12
2026-07-01 13:58:10,697842,0.340,0.271,-0.843,50.840,25.061,8.718,19.89,4.80,52.32,27.40,998.48,123.70
2026-07-01 13:58:10,698057,0.467,0.194,-0.820,42.450,7.863,-13.794,17.15,0.00,50.13,27.40,998.43,124.12
2026-07-01 13:58:10,698272,0.541,0.087,-0.908,22.282,-30.519,20.260,12.40,-0.99,53.07,27.40,998.43,124.12
2026-07-01 13:58:10,698487,0.269,0.251,-0.948,27.069,30.695,2.351,12.32,-0.19,53.97,27.40,998.43,124.12
2026-07-01 13:58:11,698702,0.759,0.314,-0.776,-3.244,-39.344,41.878,13.39,-7.31,46.35,27.40,998.51,123.45
2026-07-01 13:58:11,698917,0.805,-0.262,-0.710,55.145,-4.901,20.351,8.27,-10.05,46.13,27.40,998.43,124.12
2026-07-01 13:58:11,699132,0.797,-0.532,-0.647,31.656,-66.588,53.679,-2.29,-14.03,47.07,27.40,998.46,123.87
2026-07-01 13:58:11,699347,0.831,-0.353,-0.691,2.137,-1.443,3.443,-9.65,-15.71,46.96,27.40,998.51,123.45
2026-07-01 13:58:11,699562,0.588,-0.773,-0.717,44.519,1.313,44.420,-20.91,-14.96,46.69,27.40,998.54,123.20
2026-07-01 13:58:12,699777,0.375,-0.689,-0.503,44.931,28.794,31.595,-33.47,-11.25,46.13,27.40,998.51,123.45
2026-07-01 13:58:12,699992,0.202,-0.889,-0.492,115.817,66.565,-34.809,-40.83,4.96,52.40,27.40,998.60,122.69
2026-07-01 13:58:12,700207,0.091,-0.565,-0.588,-1.740,-66.992,76.153,-41.36,8.56,52.72,27.40,998.57,122.95
2026-07-01 13:58:12,700422,-0.369,-0.308,-0.590,124.725,-66.519,112.405,-39.44,33.17,57.73,27.40,998.57,122.95
2026-07-01 13:58:13,700637,-0.347,-0.488,-0.542,1.863,32.931,36.458,-45.52,33.20,50.96,27.40,998.60,122.69
2026-07-01 13:58:13,700852,-0.357,-0.672,-0.055,35.931,-57.176,23.527,-53.28,34.05,35.44,27.40,998.57,122.95
2026-07-01 13:58:13,701067,-0.465,-0.647,0.404,115.962,-132.496,72.672,-52.67,44.69,16.03,27.40,998.60,122.69
2026-07-01 13:58:13,701282,-0.440,-0.746,0.167,-72.137,-36.305,-16.015,-49.63,49.79,9.28,27.40,998.48,123.70
2026-07-01 13:58:13,701497,-0.764,-0.763,0.346,41.885,-39.924,68.977,-49.15,50.53,10.67,27.40,998.54,123.20
2026-07-01 13:58:14,701712,-0.773,-0.556,0.144,-55.351,3.786,3.954,-46.08,56.48,13.63,27.40,998.60,122.69
2026-07-01 13:58:14,701927,-2.000,-0.097,0.490,247.160,250.130,-92.878,-42.45,61.71,16.43,27.40,998.60,122.69
2026-07-01 13:58:14,702142,-0.719,-0.485,-0.262,-250.137,-181.763,110.153,-45.15,56.75,17.97,27.40,998.60,122.69
2026-07-01 13:58:14,702357,-1.209,-0.168,0.016,-26.786,-140.557,125.656,-27.04,66.43,37.68,27.30,998.57,122.95
2026-07-01 13:58:15,702572,-1.026,-0.033,-0.433,121.656,219.115,-91.748,-2.64,71.20,34.16,27.30,998.54,123.20
2026-07-01 13:58:15,702787,-0.884,0.431,-0.447,-118.824,158.809,-30.275,-3.68,54.67,56.08,27.30,998.63,122.44
2026-07-01 13:58:15,703002,-0.700,0.430,-0.498,-73.023,-71.618,29.710,12.16,40.40,56.96,27.30,998.63,122.44
2026-07-01 13:58:15,703217,-0.455,0.786,-0.298,-205.260,20.649,8.511,29.33,41.87,35.44,27.30,998.66,122.19
2026-07-01 13:58:15,703432,-0.365,0.970,0.185,-35.840,130.183,60.389,36.99,37.41,12.53,27.30,998.66,122.19
2026-07-01 13:58:16,703647,-0.279,0.755,0.159,-79.786,126.183,75.534,37.44,28.69,5.76,27.30,998.66,122.19
2026-07-01 13:58:16,703862,-0.275,0.905,0.278,-34.099,-0.580,-60.359,30.96,32.32,-7.79,27.30,998.66,122.19
2026-07-01 13:58:16,704077,-0.354,0.889,0.269,38.931,-33.534,-43.420,31.84,41.17,-4.80,27.20,998.66,122.19
2026-07-01 13:58:16,704292,-0.367,0.891,0.279,-5.298,8.359,55.573,28.69,35.81,-10.00,27.20,998.63,122.44
2026-07-01 13:58:16,704507,-0.332,0.789,0.245,7.076,38.687,5.092,29.12,33.87,-9.71,27.20,998.63,122.44
2026-07-01 13:58:17,704722,-0.250,0.806,0.397,-37.176,20.412,-17.237,29.17,40.56,-9.65,27.20,998.57,122.95
2026-07-01 13:58:17,704937,-0.339,0.885,0.382,-3.870,-33.771,0.809,23.23,40.21,-15.65,27.20,998.63,122.44
2026-07-01 13:58:17,705152,-0.364,0.788,0.292,17.305,16.519,0.244,26.16,37.47,-12.83,27.20,998.51,123.45
2026-07-01 13:58:17,705367,-0.311,0.826,0.437,-39.412,26.382,9.702,25.52,41.60,-13.33,27.20,998.57,122.95
2026-07-01 13:58:18,705582,-0.389,0.819,0.362,-20.489,-15.718,3.153,23.23,40.75,-15.63,27.20,998.60,122.69
2026-07-01 13:58:18,705797,-0.334,0.760,0.344,15.405,-2.137,-6.603,24.03,39.23,-15.36,27.20,998.66,122.19
2026-07-01 13:58:18,706012,-0.296,0.809,0.447,-5.435,15.122,-2.481,23.04,42.61,-15.84,27.20,998.60,122.69
2026-07-01 13:58:18,706227,-0.347,0.788,0.411,-2.603,1.420,7.870,22.35,42.67,-16.35,27.20,998.54,123.20
2026-07-01 13:58:18,706442,-0.314,0.765,0.397,0.977,-3.771,-1.145,22.19,41.47,-16.53,27.20,998.69,121.93
2026-07-01 13:58:19,706657,-0.320,0.772,0.436,-22.969,12.275,1.176,22.80,42.83,-16.51,27.10,998.60,122.69
2026-07-01 13:58:19,706872,-0.334,0.791,0.429,-9.756,3.939,8.794,20.72,42.85,-17.87,27.10,998.60,122.69
2026-07-01 13:58:19,707087,-0.350,0.793,0.468,1.916,-0.947,1.443,20.51,42.75,-17.92,27.10,998.66,122.19
2026-07-01 13:58:19,707302,-0.328,0.780,0.442,-30.008,11.481,3.870,21.25,43.36,-17.49,27.10,998.60,122.69
2026-07-01 13:58:19,707517,-0.333,0.795,0.461,2.160,4.031,3.412,19.12,44.56,-18.53,27.10,998.60,122.69
2026-07-01 13:58:20,707732,-0.352,0.753,0.432,1.504,19.107,11.046,19.89,44.53,-17.65,27.10,998.60,122.69
2026-07-01 13:58:20,707947,-0.335,0.780,0.488,2.496,-1.573,-5.595,18.45,45.97,-18.35,27.10,998.66,122.19
2026-07-01 13:58:20,708162,-0.349,0.740,0.412,6.290,-2.023,-2.718,19.39,45.17,-17.84,27.10,998.63,122.44
2026-07-01 13:58:20,708377,-0.354,0.807,0.499,2.267,-10.618,-1.679,17.09,45.87,-19.20,27.10,998.57,122.95
2026-07-01 13:58:21,708592,-0.373,0.813,0.472,-19.099,23.275,16.466,17.68,45.79,-18.96,27.10,998.54,123.20
2026-07-01 13:58:21,708807,-0.396,0.891,0.570,24.450,48.710,20.748,13.76,48.51,-19.65,27.00,998.60,122.69
2026-07-01 13:58:21,709022,-0.394,0.862,0.611,-2.939,3.008,17.328,17.20,50.27,-16.83,27.00,998.63,122.44
2026-07-01 13:58:21,709237,-0.320,0.867,0.600,-108.351,16.496,19.794,14.03,49.49,-19.63,27.00,998.57,122.95
2026-07-01 13:58:21,709452,-0.526,0.885,0.656,160.053,-110.947,-44.382,12.59,44.93,-20.51,27.00,998.57,122.95
2026-07-01 13:58:22,709667,-0.176,0.637,0.342,-32.252,27.099,-18.885,26.48,39.36,-13.41,27.00,998.54,123.20
2026-07-01 13:58:22,709882,-0.227,0.931,0.615,-3.595,-117.496,-1.725,22.75,32.08,-20.11,27.00,998.49,123.62
2026-07-01 13:58:22,710097,-0.321,0.742,0.234,-98.817,34.321,14.840,33.33,22.93,-12.83,27.00,998.57,122.95
2026-07-01 13:58:22,710312,-0.240,0.761,0.581,-41.740,127.916,-14.008,29.63,35.89,-22.69,27.00,998.46,123.87
2026-07-01 13:58:22,710527,-0.348,0.805,0.639,-102.725,4.977,39.267,21.92,52.77,-26.27,27.00,998.52,123.37
2026-07-01 13:58:23,710742,-0.344,0.717,0.420,132.153,-45.527,81.901,25.73,43.17,-23.47,27.00,998.49,123.62
2026-07-01 13:58:23,710957,-0.080,0.560,0.329,-60.443,23.664,-5.000,36.56,29.92,-11.15,27.00,998.63,122.44
2026-07-01 13:58:23,711172,-0.136,0.745,0.595,-1.992,-37.786,-112.023,25.31,38.91,-22.72,27.00,998.54,123.20
2026-07-01 13:58:23,711387,-0.327,0.955,0.463,36.588,17.748,-26.664,21.81,42.83,-24.96,27.00,998.49,123.62
2026-07-01 13:58:24,711602,-0.255,0.733,0.555,24.229,47.580,87.198,24.80,43.25,-23.28,26.90,998.54,123.20
2026-07-01 13:58:24,711817,-0.179,0.617,0.411,-24.099,41.878,6.962,30.93,41.04,-17.52,26.90,998.49,123.62
2026-07-01 13:58:24,712032,0.245,0.499,0.192,-250.137,-53.130,250.130,24.19,45.89,-22.99,26.90,998.54,123.20
2026-07-01 13:58:24,712247,-1.163,0.774,-1.174,162.565,-139.947,-31.168,45.25,30.61,12.08,26.90,998.52,123.37
2026-07-01 13:58:24,712462,0.831,0.642,0.697,158.168,-62.221,-69.924,43.81,22.48,9.81,26.90,998.52,123.37
2026-07-01 13:58:25,712677,-0.454,1.488,-0.527,34.779,132.038,160.939,43.36,20.69,10.80,26.90,998.37,124.63
2026-07-01 13:58:25,712892,0.638,1.418,-0.156,115.191,-9.771,98.924,32.91,1.57,10.19,26.90,998.43,124.12
2026-07-01 13:58:25,713107,0.658,0.657,-0.539,-40.679,-61.427,110.168,22.56,-9.65,19.81,26.90,998.43,124.12
2026-07-01 13:58:25,713322,1.263,-0.607,-0.240,-156.366,-0.481,52.290,7.23,-16.53,13.60,26.90,998.43,124.12
2026-07-01 13:58:25,713537,1.482,-0.219,0.543,81.855,107.229,33.344,-1.89,-10.43,-5.31,26.90,998.46,123.87
2026-07-01 13:58:26,713752,1.161,-0.082,0.433,-79.313,16.053,-17.718,-4.27,-5.81,-11.76,26.90,998.49,123.62
2026-07-01 13:58:26,713967,0.988,-0.211,0.250,-44.069,-33.702,-37.771,-1.01,-4.61,-12.43,26.90,998.40,124.38
2026-07-01 13:58:26,714182,0.929,-0.070,0.301,69.229,-25.450,-27.107,2.69,-3.89,-13.15,26.90,998.46,123.87
2026-07-01 13:58:26,714397,0.940,0.200,0.455,-8.038,-2.672,-17.718,3.57,-1.63,-15.28,26.90,998.43,124.12
2026-07-01 13:58:27,714612,0.927,0.131,0.398,-27.107,4.031,-0.863,4.43,-1.07,-16.08,26.90,998.37,124.63
2026-07-01 13:58:27,714827,0.835,-0.065,0.307,-49.672,-15.962,-1.786,5.73,-1.01,-14.67,26.90,998.49,123.62
2026-07-01 13:58:27,715042,0.868,0.001,0.412,-15.939,21.015,0.542,5.44,-0.48,-15.31,26.90,998.40,124.38
2026-07-01 13:58:27,715257,0.919,0.186,0.371,15.985,14.069,-1.382,3.25,-0.72,-16.29,26.90,998.43,124.12
2026-07-01 13:58:27,715472,0.897,0.157,0.445,-18.435,22.924,7.870,4.61,0.51,-17.04,26.90,998.49,123.62
2026-07-01 13:58:28,715687,0.946,0.127,0.480,-18.443,1.809,-5.519,5.47,0.99,-17.04,26.90,998.52,123.37
2026-07-01 13:58:28,715902,1.027,0.155,0.507,-27.947,9.489,-3.389,6.08,0.75,-17.01,26.90,998.37,124.63
2026-07-01 13:58:28,716117,0.940,0.220,0.494,-36.397,20.702,6.939,6.08,2.00,-17.31,26.90,998.43,124.12
2026-07-01 13:58:28,716332,0.918,0.191,0.375,2.725,-3.740,-10.466,7.07,2.56,-18.03,26.90,998.52,123.37
2026-07-01 13:58:28,716547,0.713,0.176,0.338,27.412,-2.870,-30.489,9.20,3.87,-18.69,26.90,998.43,124.12
2026-07-01 13:58:29,716762,0.956,0.723,1.374,-121.916,44.214,-52.244,7.84,22.19,-28.40,26.90,998.40,124.38
2026-07-01 13:58:29,716977,0.740,0.250,1.039,-37.947,-18.504,-18.473,10.77,25.65,-27.55,26.90,998.40,124.38
2026-07-01 13:58:29,717192,0.711,0.291,0.961,49.420,-13.916,-0.366,8.08,25.76,-29.12,26.90,998.40,124.38
2026-07-01 13:58:29,717407,0.465,0.046,0.645,125.061,-26.214,-47.084,14.11,24.61,-26.72,26.90,998.55,123.11
2026-07-01 13:58:30,717622,0.565,0.532,1.019,27.924,2.458,11.481,2.00,31.28,-31.28,26.90,998.46,123.87
2026-07-01 13:58:30,717837,0.550,0.577,0.603,-9.550,104.290,25.038,11.47,25.97,-27.68,26.80,998.43,124.12
2026-07-01 13:58:30,718052,0.448,0.798,0.705,31.504,-20.794,-67.137,17.79,34.56,-26.69,26.80,998.46,123.87
2026-07-01 13:58:30,718267,0.333,0.518,-0.091,103.817,-109.954,75.779,19.73,29.31,-24.93,26.80,998.46,123.87
2026-07-01 13:58:30,718482,2.000,1.273,-1.017,56.252,97.557,250.130,26.19,30.96,-20.93,26.80,998.46,123.87
2026-07-01 13:58:31,718697,0.443,0.795,0.191,0.427,-34.870,-76.595,27.84,17.73,-15.36,26.80,998.46,123.87
2026-07-01 13:58:31,718912,0.411,0.789,-0.147,9.824,22.664,-23.954,32.85,5.28,0.80,26.80,998.52,123.37
2026-07-01 13:58:31,719127,0.804,0.439,-0.217,60.290,-147.634,68.008,22.32,-8.83,11.65,26.80,998.52,123.37
2026-07-01 13:58:31,719342,0.910,0.600,-0.208,49.061,-65.420,-13.137,16.56,-13.65,18.19,26.80,998.49,123.62
2026-07-01 13:58:31,719557,0.758,0.629,-0.292,3.908,124.061,3.748,17.23,-13.73,25.36,26.90,998.46,123.87
2026-07-01 13:58:32,719772,0.787,0.622,-0.378,5.702,-24.267,-42.832,18.21,-13.28,23.49,26.90,998.46,123.87
2026-07-01 13:58:32,719987,0.898,0.709,-0.454,131.809,91.542,63.435,12.91,-16.00,23.71,26.90,998.43,124.12
2026-07-01 13:58:32,720202,1.153,-0.262,-0.196,101.672,5.366,9.244,2.96,-20.05,19.20,26.90,998.52,123.37
2026-07-01 13:58:32,720417,0.840,0.109,-0.501,6.817,16.412,12.427,0.11,-20.08,21.87,27.00,998.43,124.12
2026-07-01 13:58:33,720632,1.003,0.387,-0.070,158.458,221.473,-57.641,3.12,-18.45,8.05,27.00,998.43,124.12
2026-07-01 13:58:33,720847,1.439,0.437,0.615,133.817,24.130,40.489,13.31,5.79,-20.69,27.10,998.43,124.12
2026-07-01 13:58:33,721062,0.447,0.155,1.282,-11.137,99.710,54.832,24.61,18.96,-20.61,27.10,998.46,123.87
2026-07-01 13:58:33,721277,0.713,0.346,0.838,-25.794,100.611,26.046,22.51,18.16,-21.97,27.10,998.49,123.62
2026-07-01 13:58:33,721492,0.569,0.146,0.719,-96.611,-73.473,9.046,27.04,18.32,-18.45,27.20,998.40,124.38
2026-07-01 13:58:34,721707,0.193,0.381,0.521,-179.969,224.611,53.664,21.07,17.47,-21.33,27.20,998.43,124.12
2026-07-01 13:58:34,721922,0.507,0.018,0.581,92.817,135.863,20.137,25.47,26.48,-21.52,27.20,998.43,124.12
2026-07-01 13:58:34,722137,-0.124,0.239,1.046,-92.893,21.092,-103.687,21.49,45.25,-24.64,27.20,998.51,123.45
2026-07-01 13:58:34,722352,-0.353,0.233,1.173,51.893,-72.855,99.527,16.35,41.17,-27.76,27.20,998.49,123.62
2026-07-01 13:58:34,722567,-0.235,0.051,1.106,20.344,17.702,-105.557,23.63,38.91,-23.44,27.20,998.49,123.62
2026-07-01 13:58:35,722782,-0.188,0.155,0.632,18.160,-16.122,-22.206,14.96,36.53,-29.36,27.20,998.43,124.12
2026-07-01 13:58:35,722997,-0.068,0.077,1.271,70.359,-21.672,13.824,20.59,45.49,-24.11,27.20,998.37,124.63
2026-07-01 13:58:35,723212,0.016,0.014,0.866,51.466,37.718,-45.389,24.05,39.33,-22.85,27.20,998.37,124.63
2026-07-01 13:58:35,723427,-0.034,0.236,1.066,-10.053,-30.405,-38.366,18.16,46.80,-25.55,27.20,998.43,124.12
2026-07-01 13:58:36,723642,0.030,0.077,0.950,117.481,-22.061,-10.588,17.79,43.17,-26.27,27.20,998.37,124.63
2026-07-01 13:58:36,723857,0.225,0.092,1.047,80.382,-24.015,-85.611,23.81,44.64,-22.61,27.20,998.46,123.87
2026-07-01 13:58:36,724072,-0.550,0.491,0.960,-206.878,21.359,20.519,12.43,40.35,-29.68,27.10,998.43,124.12
2026-07-01 13:58:36,724287,0.323,0.098,0.972,132.176,21.420,-59.916,25.15,52.00,-19.76,27.10,998.43,124.12
2026-07-01 13:58:36,724502,-0.760,0.220,0.728,-89.496,-67.809,-59.168,26.69,56.11,-15.84,27.10,998.43,124.12
2026-07-01 13:58:37,724717,-0.000,0.453,1.211,11.832,-20.863,41.099,5.97,75.39,-9.97,27.10,998.40,124.38
2026-07-01 13:58:37,724932,-0.055,0.065,0.680,-72.649,-57.168,87.672,20.08,54.13,-22.45,27.10,998.43,124.12
2026-07-01 13:58:37,725147,-0.185,0.031,0.779,-59.779,91.458,-6.382,21.01,47.23,-23.97,27.10,998.43,124.12
2026-07-01 13:58:37,725362,0.306,0.203,0.861,-186.534,-15.649,27.038,9.44,57.95,-24.51,27.10,998.43,124.12
2026-07-01 13:58:38,725577,-0.068,0.010,0.762,37.649,38.679,51.969,10.96,49.44,-28.45,27.10,998.37,124.63
2026-07-01 13:58:38,725792,-0.167,0.226,1.049,-128.634,36.328,-121.374,23.04,56.40,-18.69,27.10,998.31,125.14
2026-07-01 13:58:38,726007,-0.198,0.521,1.210,129.397,-54.435,-41.878,-1.25,67.49,-21.12,27.10,998.43,124.12
2026-07-01 13:58:38,726222,0.097,0.025,0.738,81.107,-57.832,-8.908,19.31,57.52,-20.40,27.10,998.43,124.12
2026-07-01 13:58:38,726437,-0.369,0.281,0.999,-173.115,132.076,-77.802,14.69,60.19,-21.71,27.10,998.37,124.63
2026-07-01 13:58:39,726652,-0.388,0.244,1.161,176.351,-216.366,18.046,1.65,68.03,-20.64,27.10,998.43,124.12
2026-07-01 13:58:39,726867,-0.063,-0.116,0.603,-37.557,97.725,-49.794,25.71,53.49,-18.59,27.10,998.31,125.14
2026-07-01 13:58:39,727082,-0.171,0.535,1.314,-95.916,-38.183,23.405,1.15,69.49,-20.24,27.10,998.37,124.63
2026-07-01 13:58:39,727297,-0.079,0.075,0.712,66.450,-4.840,66.290,15.23,56.24,-24.43,27.10,998.31,125.14
2026-07-01 13:58:39,727512,-0.340,0.262,1.111,-148.366,77.840,-66.511,16.51,60.72,-19.76,27.10,998.40,124.38
2026-07-01 13:58:40,727727,-0.181,0.324,1.036,89.260,-92.664,26.397,2.67,62.64,-24.48,27.10,998.40,124.38
2026-07-01 13:58:40,727942,-0.156,-0.135,0.711,59.382,50.534,-53.183,24.48,53.79,-19.09,27.10,998.40,124.38
2026-07-01 13:58:40,728157,-0.210,0.457,1.240,-17.756,-42.244,-44.718,2.67,66.99,-21.33,27.00,998.31,125.14
2026-07-01 13:58:40,728372,-0.126,0.043,0.758,167.313,-45.405,-10.336,15.36,55.36,-24.61,27.10,998.37,124.63
2026-07-01 13:58:41,728587,-0.318,0.277,1.118,-203.557,104.969,-7.626,15.76,62.29,-20.16,27.00,998.40,124.38
2026-07-01 13:58:41,728802,-0.188,0.281,0.905,98.313,-103.908,40.099,5.28,63.25,-23.65,27.10,998.49,123.62
2026-07-01 13:58:41,729017,0.167,0.064,0.414,-250.137,-17.267,55.061,32.88,54.53,-9.73,27.00,998.34,124.88
2026-07-01 13:58:41,729232,0.152,0.681,1.332,77.389,179.863,-85.076,4.11,73.41,-14.75,27.00,998.37,124.63
2026-07-01 13:58:41,729447,-0.097,0.226,0.750,121.962,-63.443,-43.198,14.43,69.01,-14.80,27.00,998.43,124.12
2026-07-01 13:58:42,729662,-0.451,0.409,0.854,-51.573,86.740,7.947,12.32,64.05,-21.01,27.00,998.43,124.12
2026-07-01 13:58:42,729877,-0.411,0.382,1.057,26.939,-86.695,14.802,12.99,68.93,-15.57,27.00,998.46,123.87
2026-07-01 13:58:42,730092,0.319,0.390,0.500,-175.718,52.916,84.756,14.27,63.65,-20.24,27.00,998.43,124.12
2026-07-01 13:58:42,730307,-0.574,0.484,1.023,155.733,73.229,-7.038,14.21,59.87,-23.47,27.00,998.40,124.38
2026-07-01 13:58:42,730522,0.098,0.249,0.796,-41.916,-52.450,-19.718,28.08,61.47,-10.96,27.00,998.37,124.63
2026-07-01 13:58:43,730737,-0.151,0.550,1.240,35.115,104.130,40.023,15.68,65.63,-17.92,27.00,998.52,123.37
2026-07-01 13:58:43,730952,-0.512,0.167,0.946,-37.008,-167.794,-17.817,26.93,61.36,-10.67,27.00,998.52,123.37
2026-07-01 13:58:43,731167,-0.016,0.404,0.720,90.893,21.687,13.435,15.28,54.72,-24.48,27.00,998.43,124.12
2026-07-01 13:58:43,731382,0.032,0.229,1.075,-41.725,-47.290,-10.405,27.07,63.07,-9.36,27.00,998.43,124.12
2026-07-01 13:58:44,731597,-0.080,0.541,0.852,48.137,10.389,0.687,15.73,54.48,-25.52,27.00,998.40,124.38
2026-07-01 13:58:44,731812,0.084,0.267,0.941,-86.672,-7.053,-16.397,24.67,60.40,-15.81,27.00,998.37,124.63
2026-07-01 13:58:44,732027,0.219,0.551,0.888,26.252,-57.649,8.397,8.75,54.72,-28.16,26.90,998.40,124.38
2026-07-01 13:58:44,732242,0.102,0.095,0.823,-1.298,127.947,22.427,32.16,47.47,-15.39,27.00,998.43,124.12
2026-07-01 13:58:44,732457,-0.102,0.463,1.066,-70.847,-22.321,1.321,23.68,55.23,-20.21,26.90,998.46,123.87
2026-07-01 13:58:45,732672,-0.069,0.296,0.804,97.992,1.733,1.069,28.24,48.53,-19.39,26.90,998.40,124.38
2026-07-01 13:58:45,732887,0.055,0.401,1.100,-88.985,38.260,-50.595,26.93,55.97,-17.20,26.90,998.46,123.87
2026-07-01 13:58:45,733102,-0.056,0.405,0.792,58.176,-78.305,-8.053,19.17,51.76,-24.83,26.90,998.46,123.87
2026-07-01 13:58:45,733317,-0.054,0.333,0.889,-47.954,69.733,1.481,22.64,54.05,-21.55,26.90,998.40,124.38
2026-07-01 13:58:45,733532,-0.379,0.294,0.916,-14.931,178.618,29.969,22.21,61.23,-18.43,26.90,998.43,124.12
2026-07-01 13:58:46,733747,-0.198,0.330,0.952,11.748,-126.176,6.710,23.15,63.09,-15.87,26.90,998.40,124.38
2026-07-01 13:58:46,733962,-0.179,0.354,0.746,6.405,57.702,-12.679,21.95,53.95,-22.08,26.90,998.43,124.12
2026-07-01 13:58:46,734177,-0.272,0.368,1.029,10.794,27.626,12.145,23.23,59.44,-17.73,26.90,998.43,124.12
2026-07-01 13:58:46,734392,-0.127,0.361,0.861,-2.489,-38.260,12.939,24.43,57.31,-18.43,26.90,998.43,124.12
2026-07-01 13:58:47,734607,-0.225,0.327,0.885,23.824,22.565,1.664,26.61,54.00,-17.76,26.90,998.40,124.38
2026-07-01 13:58:47,734822,-0.089,0.375,0.981,-29.939,-16.931,-13.748,26.59,56.45,-16.53,26.90,998.40,124.38
2026-07-01 13:58:47,735037,-0.143,0.387,0.814,5.771,-17.893,2.366,23.71,52.80,-21.25,26.90,998.46,123.87
2026-07-01 13:58:47,735252,-0.094,0.348,0.919,-12.015,26.031,6.595,26.16,54.29,-18.85,26.90,998.49,123.62
2026-07-01 13:58:47,735467,-0.044,0.360,0.890,9.763,-36.069,3.992,25.23,54.21,-19.60,26.90,998.46,123.87
2026-07-01 13:58:48,735682,-0.078,0.356,0.859,-11.015,39.519,4.847,26.51,52.35,-19.15,26.90,998.43,124.12
2026-07-01 13:58:48,735897,-0.101,0.366,0.979,-2.893,-31.702,-4.511,26.11,54.69,-18.00,26.90,998.46,123.87
2026-07-01 13:58:48,736112,-0.017,0.394,0.881,-13.031,-12.847,8.595,23.92,53.01,-20.64,26.90,998.43,124.12
2026-07-01 13:58:48,736327,0.006,0.272,0.824,15.183,-20.863,1.023,28.11,50.80,-19.01,26.90,998.31,125.14
2026-07-01 13:58:48,736542,0.052,0.430,0.955,-31.412,1.084,-6.908,23.25,52.19,-22.61,26.90,998.46,123.87
2026-07-01 13:58:49,736757,-0.002,0.297,0.863,43.366,-4.855,7.191,26.43,49.68,-20.37,26.90,998.40,124.38
